ID,NAME,説明 (日本語-japanese),描述 (中文-chinese),Опис (українська-ukrainian),Beschreibung (deutsch-german),Описание (русский-russian),La description (français-french),설명 (한국어-korean)
173,,汎用アーツテスト魔石_コンセントレート,,,,,,
174,,汎用アーツテスト魔石_自傷/呪い,,,,,,
175,,汎用アーツテスト魔石_太陽の誓い,,,,,,
176,,汎用アーツテスト魔石_ホーリーエンチャント,,,,,,
177,,汎用アーツテスト魔石_切腹エンチャ,,,,,,
178,,汎用アーツテスト魔石_岩エンチャント,,,,,,
180,,汎用アーツテスト魔石_ウォークライ,,,,,,
181,,汎用アーツテスト魔石_超音波ウォークライ,,,,,,
182,,汎用アーツテスト魔石_雷鳴ウォークライ,,,,,,
183,,汎用アーツテスト魔石_剣闘士ウォークライ,,,,,,
185,,汎用アーツテスト魔石_我慢,,,,,,
186,,汎用アーツテスト魔石_一瞬無敵,,,,,,
187,,汎用アーツテスト魔石_聖域,,,,,,
190,,汎用アーツテスト魔石_クイックステップ,,,,,,
191,,汎用アーツテスト魔石_ゲールマンステップ,,,,,,
192,,汎用アーツテスト魔石_変わり身の術,,,,,,
194,,汎用アーツテスト魔石_幻影召喚,,,,,,
1000,,獅子斬りの魔石,,,,,,
1001,,貫通突きの魔石,,,,,,
1002,,回転斬りの魔石,,,,,,
1003,,回転薙ぎの魔石,,,,,,
1004,,浮遊する輝石の魔石,,,,,,
1005,,血派生_出血効果付与,,,,,,
1006,,アングーの滾りの魔石,,,,,,
1007,,グラビタスの魔石,,,,,,
1008,,嵐の刃の魔石,,,,,,
1009,,地震の魔石,,,,,,
1010,,術士炎派生_炎薙ぎ払い＋纏い斬り,,,,,,
1011,,落雷の魔石,,,,,,
1012,,カーリアの輝剣の魔石,,,,,,
1013,,震脚の魔石,,,,,,
1014,,決意の魔石,,,,,,
1015,,聖域の魔石,,,,,,
1016,,クイックステップの魔石,,,,,,
1017,,変わり身の魔石,,,,,,
10000,Ash of War: Lion's Claw,戦灰「獅子斬り」,战灰：狮子斩,Попіл війни: кіготь лева,,Пепел Войны: Коготь льва,,
10100,Ash of War: Impaling Thrust,戦灰「貫通突き」,战灰：贯穿,Попіл війни: проколювальний випад,,Пепел Войны: Пронзающий выпад,,
10200,Ash of War: Piercing Fang,戦灰「牙突き」,战灰：突刺,Попіл війни: пробивне ікло,,Пепел Войны: Пронзающий клык,,
10300,Ash of War: Spinning Slash,戦灰「回転斬り」,战灰：回旋斩,Попіл війни: удар в оберті,,Пепел Войны: Удар с разворота,,
10500,Ash of War: Charge Forth,戦灰「突撃」,战灰：突击,Попіл війни: ривок уперед,,Пепел Войны: Рывок вперёд,,
10600,Ash of War: Stamp (Upward Cut),戦灰「踏み込み（斬り上げ）」,战灰：箭步（上砍）,Попіл війни: тупіт (висхідний удар),,Пепел Войны: Топот (удар снизу),,
10700,Ash of War: Stamp (Sweep),戦灰「踏み込み（回転薙ぎ）」,战灰：箭步（回旋斩）,Попіл війни: тупіт (розмашистий удар),,Пепел Войны: Топот (размах),,
10800,Ash of War: Blood Tax,戦灰「血の徴収」,战灰：鲜血征收,Попіл війни: кривавий податок,,Пепел Войны: Кровавая дань,,
10900,Ash of War: Repeating Thrust,戦灰「連続突き」,战灰：连击,Попіл війни: повторюваний випад,,Пепел Войны: Многократный выпад,,
11000,Ash of War: Wild Strikes,戦灰「乱撃」,战灰：盲击,Попіл війни: дикі удари,,Пепел Войны: Дикие удары,,
11100,Ash of War: Spinning Strikes,戦灰「回転撃」,战灰：回旋击,Попіл війни: обертові удари,,Пепел войны: Удары во вращении,,
11200,Ash of War: Double Slash,戦灰「二連斬り」,战灰：二连斩,Попіл війни: подвійний удар,,Пепел Войны: Двойной удар,,
11300,Ash of War: Prelate's Charge,戦灰「司教の突進」,战灰：主教冲锋,Попіл війни: ривок прелата,,Пепел Войны: Рывок прелата,,
11400,Ash of War: Unsheathe,戦灰「居合」,战灰：居合,Попіл війни: оголення,,Пепел Войны: Обнажение клинка,,
11500,Ash of War: Square Off,戦灰「構え」,战灰：准备架式,Попіл війни: протистояття,,Пепел Войны: Расплата,,
11600,Ash of War: Giant Hunt,戦灰「巨人狩り」,战灰：狩猎巨人,Попіл війни: полювання на велетнів,,Пепел Войны: Охота на великана,,
11800,Ash of War: Loretta's Slash,戦灰「ローレッタの斬撃」,战灰：罗蕾塔的斩击,Попіл війни: удар Лоретти,,Пепел Войны: Удар Лоретты,,
11900,Ash of War: Poison Moth Flight,戦灰「毒蛾は二度舞う」,战灰：双吻毒蛾,Попіл війни: політ отруйної молі,,Пепел Войны: Полёт ядовитого мотылька,,
12000,Ash of War: Spinning Weapon,戦灰「回れ回れ」,战灰：转啊转,Попіл війни: обертова зброя,,Пепел Войны: Вращающееся оружие,,
12200,Ash of War: Storm Assault,戦灰「嵐の襲撃」,战灰：风暴袭击,Попіл війни: штормовий напад,,Пепел Войны: Грозовая атака,,
12300,Ash of War: Stormcaller,戦灰「嵐呼び」,战灰：唤起风暴,Попіл війни: викликач шторму,,Пепел Войны: Буревестник,,
12400,Ash of War: Sword Dance,戦灰「剣舞」,战灰：剑舞,Попіл війни: танок меча,,Пепел Войны: Танец с мечом,,
20000,Ash of War: Glintblade Phalanx,戦灰「輝剣の円陣」,战灰：辉剑圆阵,Попіл війни: фаланга блискамінного клинка,,Пепел Войны: Фаланга сияющего меча,,
20100,Ash of War: Sacred Blade,戦灰「聖なる刃」,战灰：神圣刀刃,Попіл війни: священний клинок,,Пепел Войны: Священный клинок,,
20200,Ash of War: Ice Spear,戦灰「氷槍」,战灰：冰枪,Попіл війни: льодяний спис,,Пепел Войны: Ледяное копьё,,
20300,Ash of War: Glintstone Pebble,戦灰「輝石のつぶて」,战灰：辉石魔砾,Попіл війни: блискамінчик,,Пепел Войны: Снаряды блестящих камней,,
20400,Ash of War: Bloody Slash,戦灰「血の斬撃」,战灰：鲜血斩击,Попіл війни: кривавий удар,,Пепел Войны: Кровавый удар,,
20500,Ash of War: Lifesteal Fist,戦灰「命奪拳」,战灰：夺命拳,Попіл війни: кулак викрадення життя,,Пепел Войны: Истощающий кулак,,
20700,Ash of War: Eruption,戦灰「溶岩噴火」,战灰：熔岩火浆,Попіл війни: виверження,,Пепел Войны: Извержение,,
20800,Ash of War: Prayerful Strike,戦灰「祈りの一撃」,战灰：祈祷一击,Попіл війни: молитовний удар,,Пепел Войны: Набожный удар,,
20900,Ash of War: Gravitas,戦灰「グラビタス」,战灰：重力,Попіл війни: гравітас,,Пепел Войны: Гравитас,,
21000,Ash of War: Storm Blade,戦灰「嵐の刃」,战灰：风暴刃,Попіл війни: штормовий клинок,,Пепел Войны: Грозовой клинок,,
21200,Ash of War: Earthshaker,戦灰「地揺らし」,战灰：撼地,Попіл війни: землетрус,,Пепел Войны: Землетряс,,
21300,Ash of War: Golden Land,戦灰「黄金の地」,战灰：黄金大地,Попіл війни: золота земля,,Пепел Войны: Золотой край,,
21400,Ash of War: Flaming Strike,戦灰「炎撃」,战灰：炎击,Попіл війни: полум'яний удар,,Пепел Войны: Пламенный удар,,
21600,Ash of War: Thunderbolt,戦灰「落雷」,战灰：落雷,Попіл війни: громовиця,,Пепел Войны: Удар грома,,
21700,Ash of War: Lightning Slash,戦灰「雷撃斬」,战灰：雷击斩,Попіл війни: блискавковий удар,,Пепел Войны: Удар молнии,,
21800,Ash of War: Carian Grandeur,戦灰「グレート・カーリア」,战灰：伟哉卡利亚,Попіл війни: карійська велич,,Пепел Войны: Карианское величие,,
21900,Ash of War: Carian Greatsword,戦灰「カーリアの大剣」,战灰：卡利亚大剑,Попіл війни: карійський великий меч,,Пепел Войны: Карианский двуручник,,
22000,Ash of War: Vacuum Slice,戦灰「真空斬り」,战灰：真空斩,Попіл війни: поріз порожнечі,,Пепел Войны: Опустошающий порез,,
22100,Ash of War: Black Flame Tornado,戦灰「黒炎の渦」,战灰：黑焰漩涡,Попіл війни: ураган чорного полум'я,,Пепел Войны: Чёрный огненный смерч,,
22200,Ash of War: Sacred Ring of Light,戦灰「聖なる光輪」,战灰：神圣光环,Попіл війни: священе кільце світла,,Пепел Войны: Священное кольцо света,,
22400,Ash of War: Blood Blade,戦灰「血の刃」,战灰：血刃,Попіл війни: кривавий клинок,,Пепел Войны: Кровавый клинок,,
22500,Ash of War: Phantom Slash,戦灰「共撃の幻」,战灰：幻影共击,Попіл війни: фантомний удар,,Пепел Войны: Призрачный удар,,
22600,Ash of War: Spectral Lance,戦灰「幻影の槍」,战灰：幻影枪,Попіл війни: примарний спис,,Пепел Войны: Призрачная пика,,
22700,Ash of War: Chilling Mist,戦灰「冷気の霧」,战灰：寒气冻雾,Попіл війни: морозний туман,,Пепел Войны: Льдистый туман,,
22800,Ash of War: Poisonous Mist,戦灰「毒の霧」,战灰：毒雾,Попіл війни: отруйний туман,,Пепел Войны: Отравляющий туман,,
30000,Ash of War: Shield Bash,戦灰「シールドバッシュ」,战灰：盾牌冲击,Попіл війни: удар щитом,,Пепел Войны: Толчок щитом,,
30100,Ash of War: Barricade Shield,戦灰「鉄壁の盾」,战灰：铁壁盾防,Попіл війни: барикада,,Пепел Войны: Заслон,,
30200,Ash of War: Parry,戦灰「パリィ」,战灰：格挡,Попіл війни: парирування,,Пепел Войны: Парирование,,
30500,Ash of War: Carian Retaliation,戦灰「カーリアの返報」,战灰：卡利亚式奉还,Попіл війни: карійська відплата,,Пепел Войны: Карианское возмездие,,
30600,Ash of War: Storm Wall,戦灰「嵐の壁」,战灰：风暴障壁,Попіл війни: штормова стіна,,Пепел Войны: Грозовая стена,,
30700,Ash of War: Golden Parry,戦灰「黄金パリィ」,战灰：黄金格挡,Попіл війни: золоте парирування,,Пепел Войны: Золотое парирование,,
30800,Ash of War: Shield Crash,戦灰「突撃バッシュ」,战灰：突进冲击,Попіл війни: ривок зі щитом,,Пепел Войны: Разлом щита,,
30900,Ash of War: No Skill,戦灰「戦技なし」,战灰：无战技,Попіл війни: жодного вміння,,Пепел Войны: нет навыка,,
31000,Ash of War: Thops's Barrier,戦灰「トープスの力場」,战灰：托普斯的力场,Попіл війни: бар'єр Топса,,Пепел Войны: Преграда Топса,,
40000,Ash of War: Through and Through,戦灰「貫通射撃」,战灰：贯穿射击,Попіл війни: навиліт,,Пепел Войны: Сквозная рана,,
40100,Ash of War: Barrage,戦灰「連続射撃」,战灰：连续射击,Попіл війни: шквал,,Пепел Войны: Шквал,,
40200,Ash of War: Mighty Shot,戦灰「強射」,战灰：拉满弓,Попіл війни: могутній постріл,,Пепел Войны: Могучий залп,,
40400,Ash of War: Enchanted Shot,戦灰「宿し撃ち」,战灰：宿灵射击,Попіл війни: зачарований постріл,,Пепел Войны: Волшебный залп,,
40500,Ash of War: Sky Shot,戦灰「空撃ち」,战灰：对空射击,Попіл війни: небесний постріл,,Пепел Войны: Небесный залп,,
40600,Ash of War: Rain of Arrows,戦灰「アローレイン」,战灰：箭雨,Попіл війни: злива зі стріл,,Пепел Войны: Ливень стрел,,
50100,Ash of War: Hoarfrost Stomp,戦灰「霜踏み」,战灰：冻霜踏地,Попіл війни: морозний тупіт,,Пепел Войны: Морозный топот,,
50200,Ash of War: Storm Stomp,戦灰「嵐脚」,战灰：风暴足,Попіл війни: штормовий тупіт,,Пепел Войны: Грозовой удар,,
50300,Ash of War: Kick,戦灰「キック」,战灰：踢击,Попіл війни: копняк,,Пепел Войны: Пинок,,
50400,Ash of War: Lightning Ram,戦灰「雷の羊」,战灰：雷电羊球,Попіл війни: блискавковий таран,,Пепел Войны: Молниеносный баран,,
50500,Ash of War: Flame of the Redmanes,戦灰「赤獅子の炎」,战灰：红狮子火焰,Попіл війни: полум'я рудогривих,,Пепел Войны: Пламя Рыжегривых,,
50600,Ash of War: Ground Slam,戦灰「ヒップドロップ」,战灰：坠落震击,Попіл війни: удар об землю,,Пепел Войны: Удар по земле,,
50700,Ash of War: Golden Slam,戦灰「黄金の尻撃」,战灰：黄金坠落震击,Попіл війни: золотий удар,,Пепел Войны: Золотой удар,,
50800,Ash of War: Waves of Darkness,戦灰「暗黒波」,战灰：黑暗波动,Попіл війни: хвилі темряви,,Пепел Войны: Тёмные волны,,
50900,Ash of War: Hoarah Loux's Earthshaker,戦灰「ホーラの地揺らし」,战灰：荷莱·露的撼地,Попіл війни: землетрус Гора Лу,,Пепел Войны: Землетряс Хоары Лукса,,
60000,Ash of War: Determination,戦灰「デターミネーション」,战灰：决心,Попіл війни: рішучість,,Пепел Войны: Твёрдость духа,,
60100,Ash of War: Royal Knight's Resolve,戦灰「王騎士の決意」,战灰：侍王骑士的决心,Попіл війни: рішучість королівського лицаря,,Пепел Войны: Решимость рыцаря,,
60200,Ash of War: Assassin's Gambit,戦灰「暗殺の作法」,战灰：暗杀办法,Попіл війни: етикет убивці,,Пепел Войны: Трюк убийцы,,
60300,Ash of War: Golden Vow,戦灰「黄金樹に誓って」,战灰：黄金树立誓,Попіл війни: золота обітниця,,Пепел Войны: Золотой обет,,
60400,Ash of War: Sacred Order,戦灰「聖律」,战灰：圣律,Попіл війни: священний устрій,,Пепел Войны: Священный порядок,,
60500,Ash of War: Shared Order,戦灰「聖律共有」,战灰：共享圣律,Попіл війни: спільний устрій,,Пепел Войны: Общее дело,,
60600,Ash of War: Seppuku,戦灰「切腹」,战灰：切腹,Попіл війни: сепуку,,Пепел Войны: Сэппуку,,
60700,Ash of War: Cragblade,戦灰「岩石剣」,战灰：岩石剑,Попіл війни: кам'яний клинок,,Пепел Войны: Каменный меч,,
65000,Ash of War: Barbaric Roar,戦灰「野蛮な咆哮」,战灰：野蛮咆哮,Попіл війни: варварський рик,,Пепел Войны: Первобытный рёв,,
65100,Ash of War: War Cry,戦灰「ウォークライ」,战灰：战吼,Попіл війни: бойовий клич,,Пепел Войны: Боевой клич,,
65200,Ash of War: Beast's Roar,戦灰「獣の咆哮」,战灰：野兽咆哮,Попіл війни: рик звіра,,Пепел Войны: Звериный рык,,
65300,Ash of War: Troll's Roar,戦灰「トロルの咆哮」,战灰：山妖咆哮,Попіл війни: рик троля,,Пепел Войны: Рык тролля,,
65400,Ash of War: Braggart's Roar,戦灰「誇示する咆哮」,战灰：夸耀咆哮,Попіл війни: рик хвалька,,Пепел Войны: Рёв хвастуна,,
70000,Ash of War: Endure,戦灰「我慢」,战灰：忍耐,Попіл війни: витривалість,,Пепел Войны: Выдержка,,
70100,Ash of War: Vow of the Indomitable,戦灰「無敵」,战灰：无敌,Попіл війни: обітниця незламності,,Пепел Войны: Клятва непокорства,,
70200,Ash of War: Holy Ground,戦灰「聖域」,战灰：圣域,Попіл війни: свята земля,,Пепел Войны: Святая земля,,
80000,Ash of War: Quickstep,戦灰「クイックステップ」,战灰：碎步,Попіл війни: швидкий крок,,Пепел Войны: Отшаг,,
80100,Ash of War: Bloodhound's Step,戦灰「猟犬のステップ」,战灰：猎犬步法,Попіл війни: крок гончака,,Пепел Войны: Поступь ищейки,,
80200,Ash of War: Raptor of the Mists,戦灰「霧の猛禽」,战灰：潜雾猛禽,Попіл війни: туманний хижак,,Пепел Войны: Затаившийся хищник,,
85000,Ash of War: White Shadow's Lure,戦灰「白い影の誘い」,,Попіл війни: спокуса білої тіні,,,,
200000,Ash of War: Dryleaf Whirlwind,,,,,,,
200100,Ash of War: Aspects of the Crucible: Wings,,,,,,,
400000,Ash of War: Spinning Gravity Thrust,,,,,,,
401000,Ash of War: Palm Blast,,,,,,,
402000,Ash of War: Piercing Throw,,,,,,,
403000,Ash of War: Scattershot Throw,,,,,,,
404000,Ash of War: Wall of Sparks,,,,,,,
405000,Ash of War: Rolling Sparks,,,,,,,
406000,Ash of War: Raging Beast,,,,,,,
407000,Ash of War: Savage Claws,,,,,,,
409000,Ash of War: Blind Spot,,,,,,,
410000,Ash of War: Swift Slash,,,,,,,
411000,Ash of War: Overhead Stance,,,,,,,
412000,Ash of War: Wing Stance,,,,,,,
413000,Ash of War: Blinkbolt,,,,,,,
414000,Ash of War: Flame Skewer,,,,,,,
415000,Ash of War: Savage Lion's Claw,,,,,,,
416000,Ash of War: Divine Beast Frost Stomp,,,,,,,
417000,Ash of War: Flame Spear,,,,,,,
418000,Ash of War: Carian Sovereignty,,,,,,,
419000,Ash of War: Shriek of Sorrow,,,,,,,
422000,Ash of War: Ghostflame Call,,,,,,,
505000,Ash of War: The Poison Flower Blooms Twice,,,,,,,
548000,Ash of War: Igon's Drake Hunt,,,,,,,
800000,Ash of War: Shield Strike,,,,,,,
